,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
51043771,2011-07-15 20:37:06.0000001,7.3,2011-07-15 20:37:06 UTC,-73.985575,40.758759999999995,-73.97544599999999,40.750842,1
24836733,2009-03-21 22:54:16.0000003,11.0,2009-03-21 22:54:16 UTC,-73.977308,40.759139000000005,-73.98252099999999,40.731195,1
47665764,2013-11-17 17:10:56.0000003,8.5,2013-11-17 17:10:56 UTC,-73.98749699999999,40.743783,-73.994845,40.752461,1
52081965,2014-04-15 20:40:00.0000003,9.5,2014-04-15 20:40:00 UTC,-73.96159300000001,40.774196999999994,-73.970963,40.75281,2
52957038,2013-02-21 15:24:13.0000001,28.3,2013-02-21 15:24:13 UTC,-73.954045,40.782131,-73.91841600000001,40.771581,1
53712872,2013-10-31 21:48:00.000000152,5.0,2013-10-31 21:48:00 UTC,-73.96131,40.764777,-73.97031199999999,40.763872,1
19565456,2009-07-15 15:55:00.000000143,3.7,2009-07-15 15:55:00 UTC,-74.006375,40.733235,-74.00096500000001,40.74174,1
32401517,2011-03-31 11:03:19.0000001,4.9,2011-03-31 11:03:19 UTC,-73.993882,40.747586,-73.98456,40.754315999999996,1
22467321,2013-11-20 22:01:00.000000234,10.0,2013-11-20 22:01:00 UTC,-73.988022,40.759879999999995,-73.96246,40.757996999999996,1
27102760,2012-10-24 20:00:00.00000053,12.5,2012-10-24 20:00:00 UTC,-73.968685,40.754571999999996,-74.001517,40.746682,1
49579392,2015-06-26 18:31:00.0000006,9.0,2015-06-26 18:31:00 UTC,-73.99341583251955,40.72446823120117,-73.99161529541014,40.749019622802734,1
39949130,2009-08-25 15:26:49.0000002,2.9,2009-08-25 15:26:49 UTC,-73.983197,40.739957000000004,-73.977109,40.750217,1
614509,2012-07-15 14:27:00.00000018,7.7,2012-07-15 14:27:00 UTC,-74.007062,40.711807,-73.997957,40.717034999999996,2
26197033,2012-09-22 15:30:07.0000002,5.0,2012-09-22 15:30:07 UTC,-73.966374,40.759842,-73.959251,40.763082,1
33095215,2013-10-18 13:15:12.0000004,10.0,2013-10-18 13:15:12 UTC,-73.9819,40.736609,-73.999152,40.718703999999995,1
8261852,2012-11-10 23:33:08.0000001,4.0,2012-11-10 23:33:08 UTC,-74.003339,40.7434,-73.995224,40.744757,1
42403064,2010-06-12 22:38:00.000000110,6.1,2010-06-12 22:38:00 UTC,-74.005697,40.737533,-74.002668,40.721038,1
25376148,2012-10-07 07:22:00.00000019,28.0,2012-10-07 07:22:00 UTC,-73.981532,40.690115000000006,-73.872295,40.77451,1
27158830,2009-08-18 08:41:53.0000002,20.1,2009-08-18 08:41:53 UTC,-74.016582,40.715238,-73.988855,40.759271999999996,3
32080576,2011-12-27 15:22:00.000000121,8.1,2011-12-27 15:22:00 UTC,-73.980447,40.74823,-73.97765799999999,40.764571999999994,1
52214707,2014-12-11 09:35:09.0000003,8.5,2014-12-11 09:35:09 UTC,-73.993424,40.727851,-73.98841999999999,40.739433,1
18270893,2012-04-10 21:32:00.00000058,6.1,2012-04-10 21:32:00 UTC,0.0,0.0,0.0,0.0,2
23948362,2014-05-26 20:00:00.000000148,8.0,2014-05-26 20:00:00 UTC,-73.9649,40.769565,-73.98239000000001,40.774542,1
15285195,2013-12-02 07:25:00.000000131,4.0,2013-12-02 07:25:00 UTC,-73.97265,40.755642,-73.971492,40.76146,5
8475975,2014-11-14 17:38:03.0000002,8.0,2014-11-14 17:38:03 UTC,-74.00237,40.739917,-73.992859,40.75193,1
31521955,2010-05-30 11:52:00.00000079,7.3,2010-05-30 11:52:00 UTC,-73.976625,40.747933,-73.954313,40.772915000000005,1
46061014,2010-11-19 23:23:00.000000114,7.3,2010-11-19 23:23:00 UTC,-73.986053,40.727728000000006,-73.987563,40.743717,4
42067422,2012-04-10 15:42:00.00000014,13.7,2012-04-10 15:42:00 UTC,-73.98177700000001,40.778418,-73.958685,40.761465,2
2406245,2013-06-14 06:52:25.0000002,8.0,2013-06-14 06:52:25 UTC,-74.000614,40.760467,-73.9753,40.752243,1
53159809,2013-06-01 09:49:40.0000002,17.5,2013-06-01 09:49:40 UTC,-73.989961,40.689782,-73.981187,40.733126,1
36515182,2014-04-03 17:16:00.00000064,7.5,2014-04-03 17:16:00 UTC,-73.994943,40.725612,-73.98961,40.740002000000004,1
20714767,2012-07-11 18:07:00.00000041,8.9,2012-07-11 18:07:00 UTC,-73.97013199999999,40.752367,-73.981418,40.724672999999996,5
39308159,2011-12-25 14:37:00.00000022,10.5,2011-12-25 14:37:00 UTC,-73.98835,40.691041999999996,-73.959828,40.702965,5
27503410,2015-01-11 03:40:06.0000005,14.0,2015-01-11 03:40:06 UTC,-73.9926223754883,40.71261978149415,-73.9813003540039,40.75600051879883,1
51938209,2014-07-30 16:14:26.0000001,17.5,2014-07-30 16:14:26 UTC,-73.97191600000001,40.75423,-73.989727,40.751585999999996,1
34843454,2012-12-22 23:51:00.000000163,4.0,2012-12-22 23:51:00 UTC,-73.98494699999999,40.747671999999994,-73.990595,40.748357,1
48301188,2012-10-15 00:58:00.00000019,10.0,2012-10-15 00:58:00 UTC,-73.98102,40.764645,-73.979005,40.782415,1
36446826,2015-01-21 00:22:38.0000003,9.5,2015-01-21 00:22:38 UTC,-73.98731994628906,40.7330322265625,-73.99050903320312,40.7578239440918,1
1824966,2013-08-10 07:10:00.0000009,13.5,2013-08-10 07:10:00 UTC,-73.956987,40.766482,-73.96236800000001,40.804967,1
22166101,2009-04-03 08:53:22.0000002,8.1,2009-04-03 08:53:22 UTC,-73.966313,40.6898,-73.98504100000001,40.692315,1
20351589,2009-08-04 19:40:40.0000004,8.5,2009-08-04 19:40:40 UTC,-73.978222,40.729619,-74.00662700000001,40.74886,1
19143222,2013-12-15 09:52:00.00000087,8.0,2013-12-15 09:52:00 UTC,-73.993285,40.742137,-73.98615,40.763162,2
1464383,2010-05-12 13:06:00.000000136,11.3,2010-05-12 13:06:00 UTC,-73.956188,40.778822,-73.97098199999999,40.755948,1
37515993,2009-01-25 12:23:57.0000001,14.9,2009-01-25 12:23:57 UTC,-73.900367,40.754418,-73.981223,40.744429,2
9811858,2013-07-24 21:12:50.0000003,5.5,2013-07-24 21:12:50 UTC,-74.005637,40.738797,-73.994626,40.750422,1
22941697,2013-04-11 03:55:00.00000029,9.5,2013-04-11 03:55:00 UTC,-73.980788,40.729827,-73.995935,40.716432,5
50946007,2011-12-14 01:11:00.00000063,6.1,2011-12-14 01:11:00 UTC,-73.999032,40.744508,-73.978677,40.752747,1
46493276,2012-12-09 18:09:00.000000158,11.5,2012-12-09 18:09:00 UTC,-73.965657,40.761972,-73.983135,40.775096999999995,1
17695800,2012-11-17 11:27:51.0000001,5.0,2012-11-17 11:27:51 UTC,-74.005258,40.737006,-73.997416,40.742290999999994,1
32471048,2013-05-22 21:40:37.0000002,5.5,2013-05-22 21:40:37 UTC,-73.97412299999999,40.744073,-73.964554,40.756149,1
14267366,2010-08-26 18:30:07.0000005,9.7,2010-08-26 18:30:07 UTC,-73.98952299999999,40.757077,-73.988051,40.744031,2
37470988,2014-05-21 19:45:00.000000158,7.5,2014-05-21 19:45:00 UTC,-73.99486800000001,40.750137,-73.990465,40.76003,1
39891002,2009-06-06 18:49:54.0000001,10.1,2009-06-06 18:49:54 UTC,-73.971027,40.75169,-73.966027,40.762226,1
26632229,2010-03-02 17:18:21.0000001,25.87,2010-03-02 17:18:21 UTC,-73.870758,40.773686,-73.97558599999999,40.751597,1
20649153,2012-08-09 10:40:53.0000005,7.3,2012-08-09 10:40:53 UTC,-73.985795,40.74054,-73.977186,40.759443,1
1905901,2011-05-17 07:30:42.0000001,5.3,2011-05-17 07:30:42 UTC,-73.957089,40.78313,-73.966738,40.789991,1
32327269,2010-07-22 18:40:19.0000003,5.7,2010-07-22 18:40:19 UTC,-73.967596,40.797816999999995,-73.949873,40.802106,1
20795776,2013-12-06 23:36:24.0000002,14.0,2013-12-06 23:36:24 UTC,-73.776733,40.645327,-73.786627,40.667765,1
47098148,2011-07-06 02:40:00.00000035,9.7,2011-07-06 02:40:00 UTC,-73.959947,40.811572,-73.959947,40.811572,5
28876835,2012-06-20 07:18:00.00000038,4.9,2012-06-20 07:18:00 UTC,-73.981993,40.76897,-73.979217,40.781673,1
11836270,2014-07-03 13:31:00.00000074,4.0,2014-07-03 13:31:00 UTC,-73.969025,40.754545,-73.977285,40.75789,2
26236719,2012-12-22 10:04:48.0000002,19.0,2012-12-22 10:04:48 UTC,-73.983347,40.761958,-74.01463299999999,40.709767,2
26321132,2012-06-28 07:17:54.0000002,6.9,2012-06-28 07:17:54 UTC,-73.983041,40.742133,-73.96850699999999,40.765058,1
42716421,2010-11-12 12:18:00.00000043,10.1,2010-11-12 12:18:00 UTC,-74.00534,40.746213,-73.979883,40.753288,1
18283060,2014-12-28 19:36:03.0000002,7.5,2014-12-28 19:36:03 UTC,0.0,0.0,0.0,0.0,2
35178061,2010-03-30 23:23:00.00000039,4.9,2010-03-30 23:23:00 UTC,-73.956423,40.778278,-73.96679300000001,40.764103000000006,2
33460957,2011-09-09 01:45:58.0000002,5.7,2011-09-09 01:45:58 UTC,-74.001411,40.739255,-74.005423,40.727171999999996,1
47694055,2010-12-03 09:05:00.000000136,6.9,2010-12-03 09:05:00 UTC,-74.00653,40.732288,-74.00993000000001,40.726172999999996,5
45480611,2009-10-07 21:52:47.0000005,10.1,2009-10-07 21:52:47 UTC,-74.003333,40.731849,-73.972301,40.75228,1
48408353,2012-08-22 19:57:00.000000113,10.9,2012-08-22 19:57:00 UTC,-73.997957,40.718067,-73.962722,40.71516,1
17077034,2013-05-31 07:48:00.000000100,12.0,2013-05-31 07:48:00 UTC,-73.965287,40.75925,-74.007547,40.740882,4
49959150,2012-11-19 11:56:48.0000002,11.0,2012-11-19 11:56:48 UTC,-73.957515,40.765811,-73.974324,40.756312,1
31103376,2012-08-02 11:56:00.000000177,12.9,2012-08-02 11:56:00 UTC,-73.980735,40.781612,-73.977725,40.753842,3
6320598,2013-12-21 01:11:08.0000005,6.5,2013-12-21 01:11:08 UTC,-73.984765,40.745327,-73.986538,40.760042,1
38831073,2010-07-20 17:54:00.000000192,30.67,2010-07-20 17:54:00 UTC,-73.87553299999999,40.771467,-73.978003,40.788738,1
39471147,2011-06-04 12:19:00.000000105,8.1,2011-06-04 12:19:00 UTC,-73.965188,40.759248,-73.956305,40.78092,1
52799409,2011-07-16 01:26:00.000000201,12.5,2011-07-16 01:26:00 UTC,-73.992307,40.748823,-73.986975,40.701345,5
9401903,2010-07-09 14:41:00.00000099,12.9,2010-07-09 14:41:00 UTC,-73.990432,40.75628,-73.98789000000001,40.726303,1
8098124,2009-09-11 01:39:38.0000001,19.3,2009-09-11 01:39:38 UTC,-73.918817,40.765634999999996,-74.004436,40.743109000000004,1
731249,2013-09-19 13:58:00.000000139,13.0,2013-09-19 13:58:00 UTC,-73.964332,40.756252,-73.98186,40.768612,4
43165172,2009-04-14 07:14:00.000000111,9.7,2009-04-14 07:14:00 UTC,-73.97853,40.782918,-73.971467,40.755117,1
8290059,2011-04-06 11:26:32.0000003,43.3,2011-04-06 11:26:32 UTC,-73.94191,40.8418,-73.791978,40.726095,1
51101444,2014-09-05 08:47:00.000000222,4.0,2014-09-05 08:47:00 UTC,-73.97083,40.75813,-73.97446,40.756209999999996,5
16702946,2015-06-01 23:32:00.0000003,7.0,2015-06-01 23:32:00 UTC,-73.98809051513672,40.75970077514648,-73.9718017578125,40.75558090209961,4
14572655,2012-05-16 09:03:00.000000101,7.3,2012-05-16 09:03:00 UTC,-74.00234,40.72953,-73.985972,40.73495,2
35876139,2012-06-04 23:04:00.000000136,13.3,2012-06-04 23:04:00 UTC,-73.971822,40.759777,-74.00535,40.73815,3
34370994,2010-06-05 23:15:00.00000032,3.7,2010-06-05 23:15:00 UTC,-73.9973,40.756948,-73.996548,40.763182,3
16647040,2010-06-22 23:43:00.000000114,10.1,2010-06-22 23:43:00 UTC,-73.949827,40.777033,-73.990183,40.741132,4
48858641,2010-07-29 08:45:00.000000225,9.3,2010-07-29 08:45:00 UTC,-73.976742,40.752463,-74.00189,40.719928,5
53129991,2011-03-29 21:55:27.0000003,6.9,2011-03-29 21:55:27 UTC,-73.982925,40.761558,-73.979547,40.781999,1
17526097,2012-02-09 23:43:21.0000003,4.1,2012-02-09 23:43:21 UTC,-74.00680600000001,40.73558,-73.999911,40.74322,1
52328976,2009-04-24 20:17:00.000000209,5.3,2009-04-24 20:17:00 UTC,-73.97826500000001,40.750811999999996,-73.990512,40.745252,1
42928064,2009-11-14 12:10:38.0000001,6.9,2009-11-14 12:10:38 UTC,-74.009479,40.707685999999995,-74.006671,40.730009,1
53487193,2012-03-14 16:39:00.000000152,5.3,2012-03-14 16:39:00 UTC,-73.991403,40.73898,-74.001928,40.735192,1
27766451,2012-08-08 13:34:00.000000169,30.5,2012-08-08 13:34:00 UTC,-73.993015,40.755912,-73.873525,40.774287,1
9407593,2013-01-14 08:42:33.0000004,4.5,2013-01-14 08:42:33 UTC,-73.964951,40.755978999999996,-73.95724200000001,40.762603999999996,1
55192598,2013-02-05 13:26:00.00000027,12.5,2013-02-05 13:26:00 UTC,-73.98299200000001,40.73896,-73.961485,40.774155,2
20869530,2011-11-13 13:53:17.0000003,4.9,2011-11-13 13:53:17 UTC,-74.006355,40.733219,-74.002584,40.727607,2
55271265,2014-11-24 12:03:00.00000018,13.0,2014-11-24 12:03:00 UTC,-73.99249,40.753454999999995,-73.968705,40.769923,1
5310504,2012-01-11 10:56:10.0000002,6.1,2012-01-11 10:56:10 UTC,-73.980808,40.765166,-73.98542900000001,40.74408,1
20206270,2010-02-25 07:00:00.00000099,4.9,2010-02-25 07:00:00 UTC,-73.95553699999999,40.799565,-73.964268,40.807102,5
8696379,2011-10-24 07:27:02.0000001,4.9,2011-10-24 07:27:02 UTC,-74.005051,40.71898,-74.00226500000001,40.729321999999996,1
52662713,2013-06-13 10:47:00.000000145,5.0,2013-06-13 10:47:00 UTC,-73.97520300000001,40.732966999999995,-73.97489,40.720302000000004,5
11911481,2015-03-10 15:04:31.0000003,9.0,2015-03-10 15:04:31 UTC,-73.97908020019531,40.77206039428711,-73.96148681640625,40.77409362792969,1
24404721,2013-02-27 11:24:16.0000001,6.5,2013-02-27 11:24:16 UTC,-73.99933,40.744085999999996,-73.992313,40.754262,1
32025188,2011-01-09 14:04:00.0000009,7.7,2011-01-09 14:04:00 UTC,-73.976465,40.743972,-73.98925,40.718843,2
29840935,2013-03-07 15:50:35.0000001,4.5,2013-03-07 15:50:35 UTC,0.0,0.0,0.0,0.0,1
7494643,2012-06-16 21:33:00.000000166,5.7,2012-06-16 21:33:00 UTC,-73.971813,40.782215,-73.960222,40.773792,3
23790422,2013-01-16 14:55:00.000000169,4.5,2013-01-16 14:55:00 UTC,-73.980928,40.764522,-73.97753,40.758852000000005,1
6089004,2010-05-21 22:33:17.0000002,6.9,2010-05-21 22:33:17 UTC,-73.992595,40.730319,-74.006536,40.707288,2
11346407,2013-11-24 19:30:02.0000003,9.5,2013-11-24 19:30:02 UTC,-73.97981899999999,40.746171000000004,-73.999054,40.731685999999996,2
28221137,2012-04-27 16:10:51.0000004,8.1,2012-04-27 16:10:51 UTC,-73.975728,40.761146999999994,-73.99319100000001,40.747562,2
21639949,2012-06-23 02:17:25.0000001,10.9,2012-06-23 02:17:25 UTC,-73.93579100000001,40.697281,-73.95994499999999,40.688823,1
7116593,2009-11-12 13:45:38.0000002,8.5,2009-11-12 13:45:38 UTC,-73.971874,40.763921999999994,-73.959461,40.779564,1
14954284,2009-10-07 18:01:46.0000005,7.3,2009-10-07 18:01:46 UTC,-74.002158,40.721614,-73.98823,40.719941,1
52575146,2009-04-19 16:18:00.00000058,18.1,2009-04-19 16:18:00 UTC,-74.016193,40.715097,-73.983475,40.742195,1
21543379,2013-10-28 12:35:00.00000036,11.0,2013-10-28 12:35:00 UTC,-73.9852,40.735945,-73.95506,40.765202,1
38006985,2015-03-28 10:22:27.0000003,4.5,2015-03-28 10:22:27 UTC,-73.97978973388672,40.74320983886719,-73.97691345214845,40.751861572265625,1
50926071,2013-01-06 11:30:13.0000001,4.5,2013-01-06 11:30:13 UTC,-73.9908,40.734732,-73.999025,40.732355,1
11856802,2012-11-04 14:15:00.00000046,8.5,2012-11-04 14:15:00 UTC,-73.97072,40.800168,-73.959783,40.783072,1
45850314,2014-03-04 12:37:00.000000211,8.0,2014-03-04 12:37:00 UTC,-73.99428499999999,40.751377000000005,-73.97842,40.762454999999996,6
6795411,2011-08-20 20:39:22.0000003,9.7,2011-08-20 20:39:22 UTC,-73.986018,40.743491999999996,-74.005418,40.719927,2
3323176,2013-03-15 17:30:00.000000108,8.5,2013-03-15 17:30:00 UTC,-73.99998000000001,40.738141999999996,-73.99853,40.722837,1
23278499,2014-05-31 12:35:00.00000068,7.0,2014-05-31 12:35:00 UTC,-73.986618,40.739902,-73.986035,40.750622,2
51857747,2011-05-24 20:42:39.0000001,21.7,2011-05-24 20:42:39 UTC,-73.99148100000001,40.729741,-73.961499,40.811945,2
50706166,2012-10-09 17:15:59.0000003,16.5,2012-10-09 17:15:59 UTC,-74.004086,40.713054,-73.978365,40.752237,1
21824746,2010-11-20 15:04:26.0000002,4.9,2010-11-20 15:04:26 UTC,-73.985294,40.758984999999996,-73.98773299999999,40.751399,1
40627367,2014-03-16 02:26:16.0000002,8.5,2014-03-16 02:26:16 UTC,-74.00635799999999,40.744073,-73.983405,40.749383,3
17331929,2009-12-04 09:33:04.0000003,8.5,2009-12-04 09:33:04 UTC,-73.978081,40.751276000000004,-73.975461,40.757753,1
13867624,2013-03-28 16:09:00.000000158,6.5,2013-03-28 16:09:00 UTC,-73.96413000000001,40.767765000000004,-73.965082,40.765361999999996,2
408584,2009-11-21 16:21:00.000000107,14.5,2009-11-21 16:21:00 UTC,-73.947278,40.77608,-73.997747,40.746218,1
9617768,2010-11-11 16:09:50.0000001,8.1,2010-11-11 16:09:50 UTC,-73.982776,40.763609,-73.991428,40.750465999999996,2
31200143,2010-02-23 14:02:00.000000158,11.7,2010-02-23 14:02:00 UTC,-73.99762,40.722405,-73.954413,40.727771999999995,1
24175091,2014-12-29 14:48:42.0000002,4.0,2014-12-29 14:48:42 UTC,-73.98224,40.769222,-73.978629,40.763553,3
14928341,2009-08-27 17:32:00.0000009,11.7,2009-08-27 17:32:00 UTC,-73.986665,40.766312,-73.98102800000001,40.747037,1
44112368,2010-11-10 08:13:28.0000003,5.7,2010-11-10 08:13:28 UTC,-74.002989,40.733411,-73.999915,40.720529,1
1161137,2013-11-15 10:05:26.0000006,10.0,2013-11-15 10:05:26 UTC,-73.981797,40.748596,-73.97674,40.763393,1
43897645,2010-05-20 06:47:36.0000004,6.9,2010-05-20 06:47:36 UTC,-73.999666,40.733619,-73.977194,40.755834,1
16871903,2009-03-18 14:56:00.00000082,17.7,2009-03-18 14:56:00 UTC,-74.011213,40.704217,-73.983892,40.755392,1
27040334,2011-09-22 09:09:00.00000013,11.3,2011-09-22 09:09:00 UTC,-73.991125,40.7175,-73.96847199999999,40.755123,5
5989896,2010-03-04 05:59:22.0000001,13.3,2010-03-04 05:59:22 UTC,-73.98609,40.730546000000004,-73.960985,40.684168,1
10521858,2012-01-25 00:15:36.0000001,22.5,2012-01-25 00:15:36 UTC,-74.000771,40.731576000000004,-73.97704,40.636191,2
20101119,2010-02-16 23:18:00.000000106,8.9,2010-02-16 23:18:00 UTC,-73.991108,40.750732,-73.973938,40.764333,1
28001514,2010-01-10 14:35:17.0000001,6.1,2010-01-10 14:35:17 UTC,-73.98383100000001,40.742308,-73.988784,40.756879999999995,1
19185971,2014-01-18 19:56:10.0000005,20.0,2014-01-18 19:56:10 UTC,-73.998471,40.72317,-73.916515,40.68803,1
9201053,2013-11-04 18:01:51.0000004,4.5,2013-11-04 18:01:51 UTC,-73.988455,40.773897,-73.98514499999999,40.768798,1
22044527,2014-01-12 22:36:00.00000074,48.5,2014-01-12 22:36:00 UTC,-73.79035,40.644147,-73.914505,40.767307,1
50223237,2010-04-09 09:09:00.00000011,7.3,2010-04-09 09:09:00 UTC,-73.964985,40.760412,-73.979625,40.755358,6
15904360,2009-08-01 00:43:14.0000002,6.5,2009-08-01 00:43:14 UTC,-73.99074399999999,40.741138,-73.991516,40.735155,2
20239891,2015-04-07 10:26:32.0000002,18.0,2015-04-07 10:26:32 UTC,-73.99314880371094,40.72997283935547,-73.98481750488281,40.7606086730957,5
32024146,2010-07-11 11:22:00.000000111,13.3,2010-07-11 11:22:00 UTC,-73.98051,40.738507,-73.972707,40.785070000000005,1
13816782,2010-10-30 16:23:42.0000001,7.3,2010-10-30 16:23:42 UTC,-73.976561,40.785767,-73.988491,40.770726,1
10256693,2014-12-14 08:31:00.00000055,6.0,2014-12-14 08:31:00 UTC,-73.966392,40.761662,-73.976547,40.7711,1
39096358,2012-03-06 18:43:00.000000171,10.5,2012-03-06 18:43:00 UTC,-73.98468299999999,40.760872,-74.003757,40.737015,1
8203642,2009-09-20 10:18:52.0000001,14.9,2009-09-20 10:18:52 UTC,-73.972337,40.796843,-73.99826,40.740682,1
53369169,2012-03-05 13:06:00.00000054,16.1,2012-03-05 13:06:00 UTC,-73.98567299999999,40.75809,-74.01701,40.704832,1
42225392,2014-04-30 12:52:19.0000004,6.5,2014-04-30 12:52:19 UTC,-73.983056,40.782127,-73.971912,40.792158,1
9036493,2014-12-24 09:41:00.000000115,6.5,2014-12-24 09:41:00 UTC,-73.997417,40.749415,-73.99645699999999,40.747237,1
40442973,2009-02-02 16:58:29.0000002,8.9,2009-02-02 16:58:29 UTC,-73.964104,40.80857,-73.95669000000001,40.781071000000004,1
43710664,2013-04-18 23:18:00.00000052,21.5,2013-04-18 23:18:00 UTC,-73.98654499999999,40.75605,-73.951207,40.71171,1
19490775,2010-12-13 23:48:00.0000009,4.5,2010-12-13 23:48:00 UTC,-73.95589,40.771947999999995,-73.958267,40.762485,1
4780842,2013-04-23 14:25:00.00000068,23.5,2013-04-23 14:25:00 UTC,-73.980267,40.738645,-73.991867,40.690507000000004,1
37904006,2009-06-19 20:09:00.000000263,4.1,2009-06-19 20:09:00 UTC,-73.983772,40.734147,-73.981615,40.732538,1
24832398,2013-09-08 13:05:13.0000001,12.0,2013-09-08 13:05:13 UTC,-73.99124300000001,40.72354,-73.960481,40.715835999999996,2
40639733,2013-02-08 01:49:00.0000006,9.0,2013-02-08 01:49:00 UTC,-73.967977,40.765577,-73.98093,40.782955,1
11983554,2011-07-27 08:53:11.0000002,13.7,2011-07-27 08:53:11 UTC,-73.9601,40.7665,-73.9934,40.745,1
26038662,2014-03-19 12:15:00.000000115,5.5,2014-03-19 12:15:00 UTC,-73.97529,40.7499,-73.96969,40.75737,1
51934249,2013-05-12 08:05:00.00000017,4.5,2013-05-12 08:05:00 UTC,-73.944647,40.779237,-73.953102,40.780882,1
42172181,2009-09-09 18:57:04.0000005,5.7,2009-09-09 18:57:04 UTC,-73.977938,40.749015,-73.98798199999999,40.732225,1
7305582,2009-02-22 12:38:00.000000172,8.5,2009-02-22 12:38:00 UTC,-73.99491,40.75524,-73.984633,40.764132000000004,1
26783996,2011-12-01 22:02:00.00000046,10.9,2011-12-01 22:02:00 UTC,-73.965435,40.806146999999996,-73.942312,40.847297,1
22768732,2013-07-15 19:21:42.0000001,12.0,2013-07-15 19:21:42 UTC,-73.993903,40.721081,-73.987708,40.686494,1
53272869,2015-05-31 13:44:27.0000008,7.0,2015-05-31 13:44:27 UTC,-73.99329376220702,40.742408752441406,-74.00347137451173,40.73754119873047,1
36266384,2014-08-29 23:54:00.00000040,8.0,2014-08-29 23:54:00 UTC,-74.0059,40.742222,-73.98902,40.755525,2
47568698,2012-08-16 19:06:06.0000003,9.3,2012-08-16 19:06:06 UTC,-73.977138,40.752092,-73.994688,40.755348,2
22227225,2011-01-29 02:17:00.000000124,9.7,2011-01-29 02:17:00 UTC,-73.980152,40.744296999999996,-73.987525,40.721802000000004,1
44628260,2012-12-14 00:16:00.00000013,19.0,2012-12-14 00:16:00 UTC,-74.014737,40.714025,-73.97788,40.746277,1
31690600,2009-11-05 18:03:00.00000066,10.1,2009-11-05 18:03:00 UTC,-73.98199,40.745425,-74.005413,40.720079999999996,5
30416411,2013-03-16 06:32:00.00000033,12.5,2013-03-16 06:32:00 UTC,-73.96104,40.759747,-73.9679,40.784852,5
22469009,2012-09-16 18:45:00.000000176,5.0,2012-09-16 18:45:00 UTC,0.0,0.0,0.0,0.0,5
11847975,2013-09-06 00:38:54.0000002,9.5,2013-09-06 00:38:54 UTC,-73.989809,40.729652,-73.991815,40.749944,1
27080276,2011-06-21 20:30:00.00000010,4.9,2011-06-21 20:30:00 UTC,-74.005742,40.724532,-74.01496800000001,40.716384999999995,1
41118731,2013-12-07 00:48:00.00000012,15.0,2013-12-07 00:48:00 UTC,-73.963725,40.768465,-73.917472,40.766317,1
21738946,2010-10-11 16:30:00.00000078,5.3,2010-10-11 16:30:00 UTC,-73.994837,40.74013,-73.98525,40.73213,1
52472328,2012-02-28 19:53:29.0000001,6.5,2012-02-28 19:53:29 UTC,-73.963076,40.762370000000004,-73.979226,40.744232000000004,2
4689725,2013-11-16 21:14:00.000000174,7.5,2013-11-16 21:14:00 UTC,-73.98539,40.742087,-73.97299,40.752922,1
40926572,2014-03-23 12:23:45.0000003,57.33,2014-03-23 12:23:45 UTC,-73.783811,40.648617,-73.988964,40.734035,1
10412272,2013-09-08 13:58:19.0000001,7.5,2013-09-08 13:58:19 UTC,-73.988786,40.774535,-73.980536,40.759771,1
6865933,2010-12-22 14:15:00.00000038,5.7,2010-12-22 14:15:00 UTC,-73.99363000000001,40.750113,-73.99543299999999,40.759853,1
22649598,2014-09-26 17:25:20.0000007,25.0,2014-09-26 17:25:20 UTC,-73.933878,40.752679,-73.861598,40.735207,1
10943357,2014-10-25 08:36:00.00000059,13.5,2014-10-25 08:36:00 UTC,-73.97748,40.76385,-73.960915,40.810875,1
53576335,2015-04-09 22:38:07.0000007,19.0,2015-04-09 22:38:07 UTC,-73.99237823486328,40.73976516723633,-73.96089935302734,40.79746627807617,4
53918682,2012-04-04 13:54:00.000000237,5.3,2012-04-04 13:54:00 UTC,-73.999215,40.74951,-74.005165,40.741152,1
23004819,2012-12-04 21:12:10.0000002,9.0,2012-12-04 21:12:10 UTC,-73.994015,40.741102000000005,-73.985381,40.763544,1
51071504,2009-12-10 19:39:00.00000092,4.5,2009-12-10 19:39:00 UTC,-73.982047,40.749275,-73.985085,40.741827,5
35963870,2009-02-12 22:51:40.0000001,5.4,2009-02-12 22:51:40 UTC,-73.990789,40.734277,-73.98406899999999,40.725426,1
18257974,2012-02-01 20:56:44.0000002,5.3,2012-02-01 20:56:44 UTC,-73.985028,40.753321,-73.97162900000001,40.752672,1
52652827,2012-08-20 09:27:18.0000004,32.1,2012-08-20 09:27:18 UTC,-73.87400600000001,40.774054,-73.948745,40.665259000000006,1
37320839,2012-12-07 23:19:00.000000244,8.5,2012-12-07 23:19:00 UTC,-73.954888,40.769275,-73.97420699999999,40.762367,1
41658525,2011-03-12 01:30:00.000000203,53.0,2011-03-12 01:30:00 UTC,-73.979312,40.745353,-74.028573,40.744707,1
29582437,2012-05-30 17:24:49.0000005,8.1,2012-05-30 17:24:49 UTC,-73.977885,40.763455,-73.97535,40.787802,2
38325438,2011-12-21 19:09:11.0000003,7.3,2011-12-21 19:09:11 UTC,-73.9878,40.7433,-73.9831,40.7274,0
34748749,2014-06-13 22:51:00.00000035,11.0,2014-06-13 22:51:00 UTC,-74.000297,40.730207,-74.00981800000001,40.70575,5
